Trace started at 2026-09-03:18:53:59.824
18:54:45.432 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:45.528 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:45.545 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14-00-FD (....%......%...'...)
18:54:45.545 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:45.560 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:45.661 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:45.672 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:45.672 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:45.688 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:45.688 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:45.704 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:45.796 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.800 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:45.816 Read COM16: FE-FE-00-88-25-01-00-96-04-07-00-FD (....%.......)
18:54:45.816 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:45.832 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01-FD (....&......&.....)
18:54:45.929 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:45.944 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-01-10-00-27-14 (....%......%...'.)
18:54:45.945 Read COM16: 00-FD (..)
18:54:45.945 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:45.960 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:46.066 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:46.071 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:46.088 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:46.088 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:46.104 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:46.104 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:46.120 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:46.199 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:46.216 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-01-00-96-04-07 (....%......%.....)
18:54:46.216 Read COM16: 00-FD (..)
18:54:46.216 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:46.232 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-01-00-00-01 (....&......&....)
18:54:46.232 Read COM16: FD (.)
18:54:46.333 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:46.344 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25 (....%......%)
18:54:46.360 Read COM16: 01-10-00-27-14-00-FD (...'...)
18:54:46.360 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:46.376 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-01-01-00-01-FD (....&......&.....)
18:54:46.467 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:46.472 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:46.488 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:46.488 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:46.504 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:46.504 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:46.519 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:46.600 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:46.616 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:46.616 Read COM16: 00-FD (..)
18:54:46.616 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:46.632 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:46.733 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:46.743 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25 (....%......%)
18:54:46.760 Read COM16: 00-00-96-04-07-00-FD (.......)
18:54:46.760 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:46.776 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:46.871 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:46.888 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:46.888 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:46.904 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:46.904 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:46.920 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:47.006 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:47.015 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00 (....%.....)
18:54:47.031 Read COM16: 88-25-00-10-00-27-14-00-FD (.%...'...)
18:54:47.031 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:47.048 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:47.139 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:47.143 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:47.160 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:47.160 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:47.176 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:47.272 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:47.288 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:47.288 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:47.304 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:47.304 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:47.319 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:47.405 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:47.416 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88 (....%......)
18:54:47.431 Read COM16: 25-00-10-00-27-14-00-FD (%...'...)
18:54:47.431 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:47.447 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:47.539 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:47.543 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:47.559 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:47.559 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:47.575 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:47.672 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:47.687 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:47.687 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:47.703 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:47.703 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:47.719 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:47.805 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:47.815 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00 (....%.....)
18:54:47.831 Read COM16: 88-25-00-10-00-27-14-00-FD (.%...'...)
18:54:47.831 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:47.847 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:47.939 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:47.943 Read COM16: FE-FE-88-00-25 (....%)
18:54:47.960 Read COM16: 01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (......%.......)
18:54:47.960 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:47.975 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:48.073 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:48.087 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:48.088 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:48.103 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:48.103 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:48.119 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:48.206 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:48.215 Read COM16: FE-FE-88-00-25-00-FD-FE (....%...)
18:54:48.231 Read COM16: FE-00-88-25-00-10-00-27-14-00-FD (...%...'...)
18:54:48.231 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:48.246 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:48.340 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:48.343 Read COM16: FE-FE-88-00 (....)
18:54:48.359 Read COM16: 25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (%......%.......)
18:54:48.359 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:48.375 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:48.473 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:48.486 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:48.486 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:48.503 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:48.503 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:48.519 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:48.607 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:48.615 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:48.630 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:48.630 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:48.647 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:48.740 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:48.743 Read COM16: FE-FE (..)
18:54:48.759 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (..%......%.......)
18:54:48.759 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:48.775 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:48.873 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:48.886 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:48.886 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:48.903 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:48.903 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:48.919 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00 (....!.....)
18:54:48.919 Read COM16: 88-21-00-00-00-00-FD (.!.....)
18:54:49.006 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.015 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.031 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:49.031 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:49.047 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:49.140 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:49.142 Read COM16: FE-FE (..)
18:54:49.158 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (..%......%.......)
18:54:49.158 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:49.174 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:49.273 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:49.287 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:49.287 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:49.303 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01 (....!......!.)
18:54:49.303 Read COM16: 00-FD (..)
18:54:49.303 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:49.319 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00 (....!......!....)
18:54:49.319 Read COM16: FD (.)
18:54:49.406 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.414 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.430 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:49.430 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:49.446 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:49.540 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:49.542 Read COM16: FE-FE-88 (...)
18:54:49.558 Read COM16: 00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (.%......%.......)
18:54:49.558 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:49.574 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:49.673 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:49.686 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:49.686 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:49.702 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:49.703 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:49.718 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:49.807 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.814 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:49.830 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:49.830 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:49.846 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:49.941 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:49.958 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (....%......%.......)
18:54:49.958 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:49.974 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:50.075 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:50.086 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:50.086 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:50.102 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:50.102 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:50.117 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:50.208 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:50.214 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:50.230 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:50.230 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:50.245 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:50.341 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:50.357 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:50.357 Read COM16: 00-FD (..)
18:54:50.358 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:50.374 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:50.475 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:50.485 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:50.485 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:50.501 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:50.501 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:50.518 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
